Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000167775,ENSG00000167774,-1,,8308283,8321379,-1,CD320,8302127,8308358,1.0
ENSG00000167775,ENSG00000267855,-1,NDUFA7,8308768,8321375,-1,CD320,8302127,8308358,1.0
ENSG00000267855,ENSG00000167774,-1,,8308283,8321379,-1,NDUFA7,8308768,8321375,3.0
ENSG00000267855,ENSG00000233927,1,RPS28,8321158,8323340,-1,NDUFA7,8308768,8321375,2.0
ENSG00000233927,ENSG00000167774,-1,,8308283,8321379,1,RPS28,8321158,8323340,2.0
ENSG00000233927,ENSG00000267855,-1,NDUFA7,8308768,8321375,1,RPS28,8321158,8323340,2.0
ENSG00000167774,ENSG00000267855,-1,NDUFA7,8308768,8321375,-1,,8308283,8321379,3.0
ENSG00000167774,ENSG00000233927,1,RPS28,8321158,8323340,-1,,8308283,8321379,2.0
ENSG00000105467,ENSG00000161558,-1,TMEM143,48332356,48364059,1,SYNGR4,48364367,48376377,2.0
ENSG00000105447,ENSG00000105464,1,GRIN2D,48393668,48444931,1,GRWD1,48445841,48457022,1.0
ENSG00000182324,ENSG00000105447,1,GRWD1,48445841,48457022,1,KCNJ14,48455574,48466980,6.0
ENSG00000268465,ENSG00000182324,1,KCNJ14,48455574,48466980,1,,48465837,48472431,6.0
ENSG00000177202,ENSG00000105523,-1,FAM83E,48599961,48615076,1,SPACA4,48606742,48607714,5.0
ENSG00000063177,ENSG00000063176,1,SPHK2,48619291,48630717,-1,RPL18,48615328,48619184,2.0
ENSG00000063176,ENSG00000063177,-1,RPL18,48615328,48619184,1,SPHK2,48619291,48630717,2.0
ENSG00000105523,ENSG00000063177,-1,RPL18,48615328,48619184,-1,FAM83E,48599961,48615076,1.0
ENSG00000105516,ENSG00000063180,-1,CA11,48637946,48646187,-1,DBP,48630030,48637379,1.0
ENSG00000176909,ENSG00000105538,-1,RASIP1,48720585,48740610,-1,MAMSTR,48712725,48719725,1.0
ENSG00000105518,ENSG00000183401,1,CCDC159,11344684,11354944,-1,TMEM205,11342776,11346518,5.0
ENSG00000105518,ENSG00000105514,-1,RAB3D,11322068,11346270,-1,TMEM205,11342776,11346518,3.0
ENSG00000105514,ENSG00000183401,1,CCDC159,11344684,11354944,-1,RAB3D,11322068,11346270,5.0
ENSG00000105514,ENSG00000105518,-1,TMEM205,11342776,11346518,-1,RAB3D,11322068,11346270,3.0
ENSG00000105520,ENSG00000183401,1,CCDC159,11344684,11354944,1,PLPPR2,11355386,11365698,1.0
ENSG00000183401,ENSG00000105514,-1,RAB3D,11322068,11346270,1,CCDC159,11344684,11354944,5.0
ENSG00000183401,ENSG00000105518,-1,TMEM205,11342776,11346518,1,CCDC159,11344684,11354944,5.0
ENSG00000187266,ENSG00000205517,-1,RGL3,11384341,11419328,-1,EPOR,11377207,11384342,1.0
ENSG00000198003,ENSG00000130175,1,PRKCSH,11435284,11450968,-1,ODAD3,11420604,11435782,2.0
ENSG00000196361,ENSG00000267477,-1,,11466240,11505698,-1,ELAVL3,11451326,11481046,6.0
ENSG00000161914,ENSG00000267477,-1,,11466240,11505698,-1,ZNF653,11483427,11505839,3.0
ENSG00000161914,ENSG00000130159,-1,ECSIT,11505929,11529172,-1,ZNF653,11483427,11505839,1.0
ENSG00000267477,ENSG00000161914,-1,ZNF653,11483427,11505839,-1,,11466240,11505698,3.0
ENSG00000267477,ENSG00000130159,-1,ECSIT,11505929,11529172,-1,,11466240,11505698,1.0
ENSG00000142538,ENSG00000261949,1,GFY,49423749,49428987,-1,PTH2,49422419,49423441,2.0
ENSG00000104872,ENSG00000161618,1,ALDH16A1,49453225,49471050,-1,PIH1D1,49446298,49453497,2.0
ENSG00000269469,ENSG00000161618,1,ALDH16A1,49453225,49471050,1,,49462752,49486231,6.0
ENSG00000161618,ENSG00000104872,-1,PIH1D1,49446298,49453497,1,ALDH16A1,49453225,49471050,2.0
ENSG00000090554,ENSG00000269469,1,,49462752,49486231,1,FLT3LG,49474207,49486231,6.0
ENSG00000142546,ENSG00000126460,1,PRRG2,49580646,49591004,-1,NOSIP,49555468,49590262,5.0
ENSG00000142546,ENSG00000126464,1,PRR12,49591182,49626439,-1,NOSIP,49555468,49590262,2.0
ENSG00000126464,ENSG00000126460,1,PRRG2,49580646,49591004,1,PRR12,49591182,49626439,1.0
ENSG00000126464,ENSG00000142546,-1,NOSIP,49555468,49590262,1,PRR12,49591182,49626439,2.0
ENSG00000126460,ENSG00000142546,-1,NOSIP,49555468,49590262,1,PRRG2,49580646,49591004,5.0
ENSG00000126456,ENSG00000126453,1,BCL2L12,49665142,49673916,-1,IRF3,49659569,49665875,2.0
ENSG00000169169,ENSG00000224420,1,ADM5,49689594,49690575,1,CPT1C,49690898,49713731,1.0
ENSG00000105722,ENSG00000268643,-1,,42234583,42255132,-1,ERF,42247569,42255128,3.0
ENSG00000105723,ENSG00000268643,-1,,42234583,42255132,-1,GSK3A,42226225,42242625,6.0
ENSG00000008382,ENSG00000178078,-1,STAP2,4324043,4342786,1,MPND,4343527,4360086,2.0
ENSG00000214456,ENSG00000267385,-1,,4528427,4540067,-1,PLIN5,4522531,4535224,6.0
ENSG00000171236,ENSG00000267385,-1,,4528427,4540067,-1,LRG1,4536402,4540036,3.0
ENSG00000267385,ENSG00000171236,-1,LRG1,4536402,4540036,-1,,4528427,4540067,3.0
ENSG00000104826,ENSG00000268655,-1,,49017968,49020549,-1,LHB,49015980,49017091,1.0
ENSG00000267335,ENSG00000267631,-1,CGB1,49035569,49036895,-1,,49022953,49036895,3.0
ENSG00000283663,ENSG00000225950,-1,NTF4,49061066,49065076,-1,,49055793,49065076,3.0
ENSG00000221916,ENSG00000104863,1,LIN7B,49114324,49118460,-1,C19orf73,49118402,49119143,5.0
ENSG00000221916,ENSG00000177380,1,PPFIA3,49119544,49151026,-1,C19orf73,49118402,49119143,2.0
ENSG00000196417,ENSG00000203326,1,ZNF525,53365693,53392217,1,ZNF765,53389793,53430413,6.0
ENSG00000213638,ENSG00000227500,1,SCAMP4,1905214,1926013,1,ADAT3,1905399,1913447,3.0
ENSG00000099800,ENSG00000176619,-1,LMNB2,2427638,2456959,-1,TIMM13,2425625,2427586,1.0
ENSG00000099797,ENSG00000132002,-1,DNAJB1,14514769,14560391,1,TECR,14517085,14565980,5.0
ENSG00000105429,ENSG00000167619,1,TMEM145,42313309,42325064,1,MEGF8,42325609,42378769,1.0
ENSG00000079435,ENSG00000189377,-1,CXCL17,42428278,42442946,-1,LIPE,42401514,42427388,1.0
ENSG00000132002,ENSG00000099797,1,TECR,14517085,14565980,-1,DNAJB1,14514769,14560391,5.0
ENSG00000076924,ENSG00000229833,1,PET100,7629788,7631956,-1,XAB2,7619525,7629545,2.0
ENSG00000076924,ENSG00000268400,1,,7629796,7647477,-1,XAB2,7619525,7629545,2.0
ENSG00000268400,ENSG00000229833,1,PET100,7629788,7631956,1,,7629796,7647477,3.0
ENSG00000268400,ENSG00000076924,-1,XAB2,7619525,7629545,1,,7629796,7647477,2.0
ENSG00000174788,ENSG00000268400,1,,7629796,7647477,-1,PCP2,7631611,7633719,5.0
ENSG00000229833,ENSG00000268400,1,,7629796,7647477,1,PET100,7629788,7631956,3.0
ENSG00000229833,ENSG00000076924,-1,XAB2,7619525,7629545,1,PET100,7629788,7631956,2.0
ENSG00000076944,ENSG00000268400,1,,7629796,7647477,1,STXBP2,7636772,7647873,6.0
ENSG00000269711,ENSG00000183019,1,MCEMP1,7677088,7679829,1,,7678501,7682854,6.0
ENSG00000181029,ENSG00000269711,1,,7678501,7682854,1,TRAPPC5,7680833,7687703,6.0
ENSG00000178531,ENSG00000104980,-1,TIMM44,7926718,7943667,-1,CTXN1,7924491,7926135,1.0
ENSG00000269237,ENSG00000196268,1,ZNF493,21397119,21427577,1,,21405159,21491266,6.0
ENSG00000104883,ENSG00000198723,1,TEX45,7492976,7508450,-1,PEX11G,7476875,7497449,5.0
ENSG00000267952,ENSG00000198723,1,TEX45,7492976,7508450,1,,7507052,7519622,6.0
ENSG00000198723,ENSG00000104883,-1,PEX11G,7476875,7497449,1,TEX45,7492976,7508450,5.0
ENSG00000198816,ENSG00000267952,1,,7507052,7519622,1,ZNF358,7515292,7521025,6.0
ENSG00000268614,ENSG00000090674,1,MCOLN1,7522624,7534009,1,,7533595,7540059,1.0
ENSG00000268614,ENSG00000032444,1,PNPLA6,7534004,7561764,1,,7533595,7540059,3.0
ENSG00000032444,ENSG00000090674,1,MCOLN1,7522624,7534009,1,PNPLA6,7534004,7561764,1.0
ENSG00000032444,ENSG00000268614,1,,7533595,7540059,1,PNPLA6,7534004,7561764,3.0
ENSG00000249709,ENSG00000269693,-1,,12525720,12580975,-1,ZNF564,12525373,12551542,6.0
ENSG00000249709,ENSG00000196826,-1,,12461559,12551474,-1,ZNF564,12525373,12551542,3.0
ENSG00000196826,ENSG00000269693,-1,,12525720,12580975,-1,,12461559,12551474,6.0
ENSG00000196826,ENSG00000249709,-1,ZNF564,12525373,12551542,-1,,12461559,12551474,3.0
ENSG00000269755,ENSG00000196826,-1,,12461559,12551474,-1,,12433103,12484816,6.0
ENSG00000269755,ENSG00000242852,-1,ZNF709,12461184,12513854,-1,,12433103,12484816,6.0
ENSG00000242852,ENSG00000196826,-1,,12461559,12551474,-1,ZNF709,12461184,12513854,6.0
ENSG00000269693,ENSG00000188033,-1,ZNF490,12576100,12640098,-1,,12525720,12580975,6.0
ENSG00000173875,ENSG00000188033,-1,ZNF490,12576100,12640098,1,ZNF791,12610918,12633840,5.0
ENSG00000269242,ENSG00000104774,-1,MAN2B1,12646511,12666742,-1,,12643831,12648397,6.0
ENSG00000123154,ENSG00000104774,-1,MAN2B1,12646511,12666742,1,WDR83,12666802,12675832,2.0
ENSG00000123154,ENSG00000269590,-1,,12664828,12669397,1,WDR83,12666802,12675832,5.0
ENSG00000104774,ENSG00000269590,-1,,12664828,12669397,-1,MAN2B1,12646511,12666742,6.0
ENSG00000104774,ENSG00000123154,1,WDR83,12666802,12675832,-1,MAN2B1,12646511,12666742,2.0
ENSG00000105583,ENSG00000269590,-1,,12664828,12669397,-1,WDR83OS,12668073,12669415,3.0
ENSG00000105583,ENSG00000123154,1,WDR83,12666802,12675832,-1,WDR83OS,12668073,12669415,5.0
ENSG00000105583,ENSG00000285589,-1,,12668071,12681834,-1,WDR83OS,12668073,12669415,6.0
ENSG00000269590,ENSG00000123154,1,WDR83,12666802,12675832,-1,,12664828,12669397,5.0
ENSG00000269590,ENSG00000285589,-1,,12668071,12681834,-1,,12664828,12669397,6.0
ENSG00000269590,ENSG00000105583,-1,WDR83OS,12668073,12669415,-1,,12664828,12669397,3.0
ENSG00000095059,ENSG00000285589,-1,,12668071,12681834,-1,DHPS,12675717,12681880,3.0
ENSG00000285589,ENSG00000095059,-1,DHPS,12675717,12681880,-1,,12668071,12681834,3.0
ENSG00000171223,ENSG00000095066,-1,HOOK2,12763003,12872740,1,JUNB,12791486,12793315,5.0
ENSG00000167815,ENSG00000095066,-1,HOOK2,12763003,12872740,-1,PRDX2,12796820,12801800,6.0
ENSG00000167815,ENSG00000284491,1,THSD8,12802031,12813581,-1,PRDX2,12796820,12801800,2.0
ENSG00000104889,ENSG00000095066,-1,HOOK2,12763003,12872740,1,RNASEH2A,12806584,12813640,5.0
ENSG00000104889,ENSG00000284491,1,THSD8,12802031,12813581,1,RNASEH2A,12806584,12813640,6.0
ENSG00000132026,ENSG00000095066,-1,HOOK2,12763003,12872740,-1,RTBDN,12825478,12835428,6.0
ENSG00000132026,ENSG00000105613,1,MAST1,12833951,12874952,-1,RTBDN,12825478,12835428,5.0
ENSG00000284491,ENSG00000095066,-1,HOOK2,12763003,12872740,1,THSD8,12802031,12813581,5.0
ENSG00000284491,ENSG00000167815,-1,PRDX2,12796820,12801800,1,THSD8,12802031,12813581,2.0
ENSG00000105613,ENSG00000095066,-1,HOOK2,12763003,12872740,1,MAST1,12833951,12874952,5.0
ENSG00000105613,ENSG00000132026,-1,RTBDN,12825478,12835428,1,MAST1,12833951,12874952,5.0
ENSG00000095066,ENSG00000105613,1,MAST1,12833951,12874952,-1,HOOK2,12763003,12872740,5.0
ENSG00000160410,ENSG00000160460,1,SPTBN4,40466241,40576464,1,SHKBP1,40576853,40591399,1.0
ENSG00000090013,ENSG00000160460,1,SPTBN4,40466241,40576464,-1,BLVRB,40447765,40465764,2.0
ENSG00000105245,ENSG00000123815,-1,COQ8B,40691514,40725784,-1,NUMBL,40665905,40690972,1.0
ENSG00000086544,ENSG00000123815,-1,COQ8B,40691514,40725784,1,ITPKC,40717112,40740860,5.0
ENSG00000123815,ENSG00000086544,1,ITPKC,40717112,40740860,-1,COQ8B,40691514,40725784,5.0
ENSG00000142444,ENSG00000130733,-1,YIPF2,10922185,10928681,1,TIMM29,10928811,10933535,2.0
ENSG00000126259,ENSG00000161270,-1,NPHS1,35825372,35869287,1,KIRREL2,35855861,35867136,5.0
ENSG00000105290,ENSG00000161270,-1,NPHS1,35825372,35869287,1,APLP1,35867899,35879792,5.0
ENSG00000105290,ENSG00000126259,1,KIRREL2,35855861,35867136,1,APLP1,35867899,35879792,1.0
ENSG00000126264,ENSG00000167604,-1,NFKBID,35887653,35902303,1,HCST,35902529,35904377,2.0
ENSG00000104998,ENSG00000171136,1,RLN3,14028148,14031551,1,IL27RA,14031762,14053218,1.0
ENSG00000130283,ENSG00000223802,-1,CERS1,18868545,18896727,-1,GDF1,18868545,18896158,3.0
ENSG00000105669,ENSG00000268193,-1,,18907013,18934397,-1,COPE,18899514,18919387,6.0
ENSG00000105669,ENSG00000105671,1,DDX49,18919705,18929189,-1,COPE,18899514,18919387,2.0
ENSG00000105671,ENSG00000268193,-1,,18907013,18934397,1,DDX49,18919705,18929189,5.0
ENSG00000105671,ENSG00000105669,-1,COPE,18899514,18919387,1,DDX49,18919705,18929189,2.0
ENSG00000268193,ENSG00000051128,-1,HOMER3,18929201,18941261,-1,,18907013,18934397,6.0
ENSG00000130175,ENSG00000198003,-1,ODAD3,11420604,11435782,1,PRKCSH,11435284,11450968,2.0
ENSG00000176490,ENSG00000267001,-1,,2717769,2740048,-1,DIRAS1,2714567,2721372,6.0
ENSG00000141873,ENSG00000267001,-1,,2717769,2740048,-1,SLC39A3,2732204,2740028,3.0
ENSG00000267001,ENSG00000141873,-1,SLC39A3,2732204,2740028,-1,,2717769,2740048,3.0
ENSG00000129347,ENSG00000129355,-1,CDKN2D,10566460,10569059,-1,KRI1,10553085,10566031,1.0
ENSG00000099203,ENSG00000214212,1,C19orf38,10836575,10869790,-1,TMED1,10832067,10836318,2.0
ENSG00000214212,ENSG00000099203,-1,TMED1,10832067,10836318,1,C19orf38,10836575,10869790,2.0
ENSG00000268643,ENSG00000105722,-1,ERF,42247569,42255128,-1,,42234583,42255132,3.0
ENSG00000105732,ENSG00000105737,-1,GRIK5,41998321,42070206,1,ZNF574,42068477,42081552,5.0
ENSG00000105409,ENSG00000105737,-1,GRIK5,41998321,42070206,-1,ATP1A3,41966582,41997497,1.0
ENSG00000160570,ENSG00000288671,-1,,42215133,42232149,-1,DEDD2,42198598,42220140,6.0
ENSG00000160570,ENSG00000167625,1,ZNF526,42220292,42228201,-1,DEDD2,42198598,42220140,2.0
ENSG00000167625,ENSG00000288671,-1,,42215133,42232149,1,ZNF526,42220292,42228201,5.0
ENSG00000167625,ENSG00000160570,-1,DEDD2,42198598,42220140,1,ZNF526,42220292,42228201,2.0
ENSG00000288671,ENSG00000105723,-1,GSK3A,42226225,42242625,-1,,42215133,42232149,6.0
ENSG00000011478,ENSG00000125743,-1,SNRPD2,45687460,45692569,1,QPCTL,45692403,45703989,2.0
ENSG00000288669,ENSG00000090659,-1,CD209,7739993,7747564,-1,,7728958,7745662,6.0
ENSG00000196684,ENSG00000167461,1,RAB8A,16111889,16134234,1,HSH2D,16134028,16158575,1.0
ENSG00000079462,ENSG00000188368,1,PRR19,42302098,42310814,-1,PAFAH1B3,42297033,42303546,5.0
ENSG00000161270,ENSG00000105290,1,APLP1,35867899,35879792,-1,NPHS1,35825372,35869287,5.0
ENSG00000167635,ENSG00000196357,-1,ZNF565,36182276,36246257,1,ZNF146,36214602,36238771,5.0
ENSG00000188269,ENSG00000127530,-1,OR7C1,14789260,14835376,-1,OR7A5,14826241,14835185,3.0
ENSG00000104818,ENSG00000267335,-1,,49022953,49036895,1,CGB2,49031890,49033238,5.0
ENSG00000104827,ENSG00000267335,-1,,49022953,49036895,-1,CGB3,49022869,49024333,6.0
ENSG00000267631,ENSG00000267335,-1,,49022953,49036895,-1,CGB1,49035569,49036895,3.0
ENSG00000104814,ENSG00000178982,1,EIF3K,38619082,38636955,-1,MAP4K1,38587641,38618882,2.0
ENSG00000178982,ENSG00000104814,-1,MAP4K1,38587641,38618882,1,EIF3K,38619082,38636955,2.0
ENSG00000185988,ENSG00000185761,-1,ADAMTSL5,1505022,1513604,1,PLK5,1508023,1536046,5.0
ENSG00000115255,ENSG00000115257,-1,PCSK4,1481428,1490752,1,REEP6,1491166,1497927,2.0
ENSG00000104915,ENSG00000160888,1,IER2,13150411,13154911,-1,STX10,13144058,13150383,2.0
ENSG00000160888,ENSG00000104915,-1,STX10,13144058,13150383,1,IER2,13150411,13154911,2.0
ENSG00000130303,ENSG00000141971,1,MVB12A,17405722,17433724,-1,BST2,17402939,17405630,2.0
ENSG00000188051,ENSG00000269035,-1,,17436611,17460804,-1,TMEM221,17435509,17448668,6.0
ENSG00000171773,ENSG00000269035,-1,,17436611,17460804,-1,NXNL1,17455425,17460926,3.0
ENSG00000269035,ENSG00000171773,-1,NXNL1,17455425,17460926,-1,,17436611,17460804,3.0
ENSG00000105538,ENSG00000182264,-1,IZUMO1,48740852,48746909,-1,RASIP1,48720585,48740610,1.0
ENSG00000130383,ENSG00000267740,-1,,5866171,5903787,-1,FUT5,5865826,5870540,6.0
ENSG00000105127,ENSG00000011243,-1,AKAP8L,15380050,15419141,-1,AKAP8,15353385,15379815,1.0
ENSG00000125648,ENSG00000130545,1,CRB3,6463777,6467221,-1,SLC25A23,6436079,6465203,5.0
ENSG00000011243,ENSG00000011451,-1,WIZ,15419978,15449956,-1,AKAP8L,15380050,15419141,1.0
ENSG00000104979,ENSG00000037757,1,MRI1,13764522,13774282,1,C19orf53,13774456,13778773,1.0
ENSG00000132024,ENSG00000132016,-1,BRME1,13882348,13906452,1,CC2D1A,13906201,13930879,2.0
ENSG00000130377,ENSG00000087903,-1,RFX2,5993164,6199572,1,ACSBG2,6135247,6193094,5.0
ENSG00000167641,ENSG00000167642,1,SPINT2,38244035,38292615,-1,PPP1R14A,38251237,38256532,5.0
ENSG00000267748,ENSG00000167642,1,SPINT2,38244035,38292615,1,,38289151,38304910,6.0
ENSG00000167644,ENSG00000267748,1,,38289151,38304910,1,C19orf33,38304164,38305006,1.0
ENSG00000167644,ENSG00000167645,-1,YIF1B,38303558,38317273,1,C19orf33,38304164,38305006,4.0
ENSG00000174951,ENSG00000105550,1,FGF21,48755524,48758333,-1,FUT1,48748011,48755390,2.0
ENSG00000104907,ENSG00000160877,1,NACC1,13116862,13141147,-1,TRMT1,13104902,13117567,2.0
ENSG00000161277,ENSG00000075702,1,WDR62,36054649,36105108,-1,THAP8,36034984,36054739,2.0
ENSG00000105258,ENSG00000105254,1,TBCB,36114289,36125947,-1,POLR2I,36113709,36115213,2.0
ENSG00000105254,ENSG00000105258,-1,POLR2I,36113709,36115213,1,TBCB,36114289,36125947,2.0
ENSG00000105254,ENSG00000105261,1,OVOL3,36111143,36113711,1,TBCB,36114289,36125947,1.0
ENSG00000204604,ENSG00000198538,-1,ZNF28,52797408,52857600,-1,ZNF468,52838010,52857649,3.0
ENSG00000075702,ENSG00000161277,-1,THAP8,36034984,36054739,1,WDR62,36054649,36105108,2.0
ENSG00000170906,ENSG00000170909,-1,OSCAR,54094668,54102692,1,NDUFA3,54102728,54109257,2.0
ENSG00000105618,ENSG00000105619,-1,TFPT,54107020,54115657,1,PRPF31,54115410,54131719,2.0
ENSG00000105617,ENSG00000167608,-1,TMC4,54160108,54173250,-1,LENG1,54155161,54159721,1.0
ENSG00000167608,ENSG00000125505,-1,MBOAT7,54173412,54189882,-1,TMC4,54160108,54173250,1.0
ENSG00000170892,ENSG00000125505,-1,MBOAT7,54173412,54189882,1,TSEN34,54189938,54194536,2.0
ENSG00000125505,ENSG00000170892,1,TSEN34,54189938,54194536,-1,MBOAT7,54173412,54189882,2.0
ENSG00000244482,ENSG00000170889,1,RPS9,54200809,54249003,-1,LILRA6,54236592,54242791,5.0
ENSG00000204577,ENSG00000170889,1,RPS9,54200809,54249003,-1,LILRB3,54216278,54223506,5.0
ENSG00000105707,ENSG00000105711,1,SCN1B,35030470,35040449,1,HPN,35040506,35066573,1.0
ENSG00000188368,ENSG00000079462,-1,PAFAH1B3,42297033,42303546,1,PRR19,42302098,42310814,5.0
ENSG00000261341,ENSG00000142513,1,ACP4,50790415,50795219,-1,SMIM47,50776141,50793142,5.0
ENSG00000188321,ENSG00000270011,1,ZNF559-ZNF177,9324174,9382617,1,ZNF559,9323772,9351162,3.0
ENSG00000188629,ENSG00000270011,1,ZNF559-ZNF177,9324174,9382617,1,ZNF177,9363013,9382617,6.0
ENSG00000125743,ENSG00000011478,1,QPCTL,45692403,45703989,-1,SNRPD2,45687460,45692569,2.0
ENSG00000260001,ENSG00000076984,1,MAP2K7,7903843,7914478,1,TGFBR3L,7914830,7919097,1.0
ENSG00000261949,ENSG00000142538,-1,PTH2,49422419,49423441,1,GFY,49423749,49428987,2.0
ENSG00000180448,ENSG00000064687,1,ABCA7,1039997,1065572,1,ARHGAP45,1065923,1086628,1.0
ENSG00000160113,ENSG00000269095,-1,,17235940,17255448,-1,NR2F6,17231883,17245919,6.0
ENSG00000105619,ENSG00000105618,1,PRPF31,54115410,54131719,-1,TFPT,54107020,54115657,2.0
ENSG00000267467,ENSG00000224916,1,APOC4-APOC2,44942238,44949565,1,APOC4,44942237,44945496,3.0
ENSG00000234906,ENSG00000224916,1,APOC4-APOC2,44942238,44949565,1,APOC2,44946035,44949565,6.0
ENSG00000234906,ENSG00000267467,1,APOC4,44942237,44945496,1,APOC2,44946035,44949565,1.0
ENSG00000224916,ENSG00000267467,1,APOC4,44942237,44945496,1,APOC4-APOC2,44942238,44949565,3.0
ENSG00000196466,ENSG00000268870,-1,,12391949,12441082,-1,ZNF799,12390016,12401271,6.0
ENSG00000180855,ENSG00000268870,-1,,12391949,12441082,-1,ZNF443,12429706,12441021,3.0
ENSG00000180855,ENSG00000269755,-1,,12433103,12484816,-1,ZNF443,12429706,12441021,6.0
ENSG00000268870,ENSG00000180855,-1,ZNF443,12429706,12441021,-1,,12391949,12441082,3.0
ENSG00000268870,ENSG00000269755,-1,,12433103,12484816,-1,,12391949,12441082,6.0
ENSG00000064961,ENSG00000161091,-1,MFSD12,3538261,3574290,1,HMG20B,3572777,3579088,5.0
ENSG00000183397,ENSG00000161091,-1,MFSD12,3538261,3574290,1,TEKTIP1,3539171,3544030,4.0
ENSG00000183397,ENSG00000105325,1,FZR1,3506311,3538334,1,TEKTIP1,3539171,3544030,1.0
ENSG00000221983,ENSG00000006016,-1,CRLF1,18572220,18607741,1,UBA52,18571730,18577550,4.0
ENSG00000006015,ENSG00000006016,-1,CRLF1,18572220,18607741,1,REX1BD,18588685,18592337,5.0
ENSG00000105696,ENSG00000006016,-1,CRLF1,18572220,18607741,1,TMEM59L,18607430,18621039,2.0
ENSG00000006016,ENSG00000105696,1,TMEM59L,18607430,18621039,-1,CRLF1,18572220,18607741,2.0
ENSG00000196757,ENSG00000267179,1,,11925075,11979290,1,ZNF700,11925068,11950773,3.0
ENSG00000197054,ENSG00000267179,1,,11925075,11979290,1,ZNF763,11965037,11980617,6.0
ENSG00000267179,ENSG00000196757,1,ZNF700,11925068,11950773,1,,11925075,11979290,3.0
ENSG00000257355,ENSG00000286098,1,,11987641,12078106,-1,,12017888,12052967,5.0
ENSG00000257355,ENSG00000257446,-1,ZNF878,12043805,12052961,-1,,12017888,12052967,3.0
ENSG00000286132,ENSG00000286098,1,,11987641,12078106,1,,12075327,12113325,6.0
ENSG00000286132,ENSG00000223547,1,ZNF844,12064731,12081565,1,,12075327,12113325,6.0
ENSG00000223547,ENSG00000286098,1,,11987641,12078106,1,ZNF844,12064731,12081565,6.0
ENSG00000257446,ENSG00000286098,1,,11987641,12078106,-1,ZNF878,12043805,12052961,5.0
ENSG00000257446,ENSG00000257355,-1,,12017888,12052967,-1,ZNF878,12043805,12052961,3.0
ENSG00000197647,ENSG00000286098,1,,11987641,12078106,-1,ZNF433,12014715,12035741,5.0
ENSG00000197647,ENSG00000257355,-1,,12017888,12052967,-1,ZNF433,12014715,12035741,6.0
ENSG00000132010,ENSG00000213297,-1,ZNF625-ZNF20,12132117,12156731,-1,ZNF20,12092843,12140355,6.0
ENSG00000257591,ENSG00000213297,-1,ZNF625-ZNF20,12132117,12156731,-1,ZNF625,12142090,12156734,3.0
ENSG00000213297,ENSG00000257591,-1,ZNF625,12142090,12156734,-1,ZNF625-ZNF20,12132117,12156731,3.0
ENSG00000104881,ENSG00000117877,1,POLR1G,45406644,45410737,-1,PPP1R13L,45379638,45406349,2.0
ENSG00000104881,ENSG00000012061,-1,ERCC1,45407334,45478828,-1,PPP1R13L,45379638,45406349,1.0
ENSG00000117877,ENSG00000012061,-1,ERCC1,45407334,45478828,1,POLR1G,45406644,45410737,4.0
ENSG00000117877,ENSG00000104881,-1,PPP1R13L,45379638,45406349,1,POLR1G,45406644,45410737,2.0
ENSG00000125740,ENSG00000012061,-1,ERCC1,45407334,45478828,1,FOSB,45467995,45475179,5.0
ENSG00000131351,ENSG00000099331,1,MYO9B,17075777,17214537,-1,HAUS8,17049729,17075625,2.0
ENSG00000053501,ENSG00000099331,1,MYO9B,17075777,17214537,1,USE1,17215346,17219829,1.0
ENSG00000089356,ENSG00000285526,1,,35106510,35124297,1,FXYD3,35115823,35124324,6.0
ENSG00000132000,ENSG00000132017,1,DCAF15,13952509,13961449,-1,PODNL1,13931187,13953392,2.0
ENSG00000223802,ENSG00000130283,-1,GDF1,18868545,18896158,-1,CERS1,18868545,18896727,3.0
ENSG00000170954,ENSG00000197937,-1,ZNF347,53124072,53159075,-1,ZNF415,53107879,53133077,6.0
ENSG00000178201,ENSG00000268163,-1,,57437970,57477536,-1,VN1R1,57454790,57457140,6.0
ENSG00000197128,ENSG00000268163,-1,,57437970,57477536,-1,ZNF772,57466663,57477570,3.0
ENSG00000105143,ENSG00000160994,1,CCDC105,15010726,15023276,-1,SLC1A6,14950033,15022990,5.0
ENSG00000099331,ENSG00000131351,-1,HAUS8,17049729,17075625,1,MYO9B,17075777,17214537,2.0
